SP023_2theta_15-75,
2θ - °,Intensity - counts
18.0400009155273,8.54527282714844
18.0499992370605,8.662841796875
18.0599994659424,8.06667041778564
18.0699996948242,3.41628289222717
18.0799999237061,4.14507246017456
18.0900001525879,4.54673528671265
18.1000003814697,11.7825393676758
18.1100006103516,2.80971240997314
18.1200008392334,10.6107568740845
18.1299991607666,5.08930921554565
18.1399993896484,5.43235206604004
18.1499996185303,4.22194004058838
18.1599998474121,7.42345142364502
18.1700000762939,6.24957180023193
18.1800003051758,1.38431119918823
18.1900005340576,9.9547815322876
18.2000007629395,6.21636581420898
18.2099990844727,14.1798753738403
18.2199993133545,9.83283710479736
18.2299995422363,6.26365947723389
18.2399997711182,13.8089942932129
18.25,12.6570138931274
18.2600002288818,8.29953861236572
18.2700004577637,8.30111598968506
18.2800006866455,4.12645196914673
18.2900009155273,5.52318096160889
18.2999992370605,5.45716857910156
18.3099994659424,8.34329032897949
18.3199996948242,9.15938377380371
18.3299999237061,4.50981092453003
18.3400001525879,5.21098470687866
18.3500003814697,5.51686334609985
18.3600006103516,7.56336975097656
18.3700008392334,4.18971252441406
18.3799991607666,3.07285690307617
18.3899993896484,5.54960918426514
18.3999996185303,13.4977006912231
18.4099998474121,5.97329950332642
18.4200000762939,6.32887697219849
18.4300003051758,7.38533067703247
18.4400005340576,5.18093109130859
18.4500007629395,7.33907318115234
18.4599990844727,8.42432022094727
18.4699993133545,4.14880037307739
18.4799995422363,7.34269714355469
18.4899997711182,3.26929950714111
18.5,3.90119171142578
18.5100002288818,9.26699352264404
18.5200004577637,8.32232761383057
18.5300006866455,5.35925483703613
18.5400009155273,5.60423374176025
18.5499992370605,6.67840576171875
18.5599994659424,4.56125593185425
18.5699996948242,6.89545917510986
18.5799999237061,11.4114751815796
18.5900001525879,9.39627552032471
18.6000003814697,9.4048900604248
18.6100006103516,10.321141242981
18.6200008392334,8.67705631256104
18.6299991607666,6.22512674331665
18.6399993896484,8.08144474029541
18.6499996185303,5.20394515991211
18.6599998474121,7.33168077468872
18.6700000762939,4.59603118896484
18.6800003051758,7.70179414749146
18.6900005340576,9.80324554443359
18.7000007629395,9.40896320343018
18.7099990844727,7.58343696594238
18.7199993133545,8.72426414489746
18.7299995422363,5.8642840385437
18.7399997711182,5.90990400314331
18.75,7.3574595451355
18.7600002288818,7.19643831253052
18.7700004577637,10.0030794143677
18.7800006866455,4.1642279624939
18.7900009155273,9.49111366271973
18.7999992370605,10.0829887390137
18.8099994659424,8.38951206207275
18.8199996948242,10.3746566772461
18.8299999237061,2.75623750686646
18.8400001525879,7.25563097000122
18.8500003814697,4.85180473327637
18.8600006103516,8.0548620223999
18.8700008392334,5.25694227218628
18.8799991607666,8.30356979370117
18.8899993896484,6.33317899703979
18.8999996185303,6.61852884292603
18.9099998474121,5.53151798248291
18.9200000762939,4.08665561676025
18.9300003051758,6.8645601272583
18.9400005340576,4.18920993804932
18.9500007629395,4.24724054336548
18.9599990844727,5.5195779800415
18.9699993133545,6.50276756286621
18.9799995422363,12.2367715835571
18.9899997711182,3.48249745368958
19,7.02831983566284
19.0100002288818,3.86392116546631
19.0200004577637,9.36078453063965
19.0300006866455,6.29748296737671
19.0400009155273,5.17101860046387
19.0499992370605,6.91346168518066
19.0599994659424,10.0376491546631
19.0699996948242,14.610631942749
19.0799999237061,3.61777544021606
19.0900001525879,3.11714744567871
19.1000003814697,7.30128526687622
19.1100006103516,4.42458581924438
19.1200008392334,2.10375213623047
19.1299991607666,6.85629987716675
19.1399993896484,9.09960174560547
19.1499996185303,5.57758331298828
19.1599998474121,10.0649194717407
19.1700000762939,7.99893045425415
19.1800003051758,5.61844921112061
19.1900005340576,4.12898826599121
19.2000007629395,2.39823508262634
19.2099990844727,9.47236347198486
19.2199993133545,8.67328643798828
19.2299995422363,11.8931522369385
19.2399997711182,2.08709859848022
19.25,7.97412109375
19.2600002288818,6.61980485916138
19.2700004577637,4.56107139587402
19.2800006866455,5.54110860824585
19.2900009155273,5.15693855285645
19.2999992370605,8.79867076873779
19.3099994659424,2.01767110824585
19.3199996948242,5.19109106063843
19.3299999237061,6.19712829589844
19.3400001525879,8.70337390899658
19.3500003814697,9.78670883178711
19.3600006103516,5.95543622970581
19.3700008392334,8.36076641082764
19.3799991607666,9.36970901489258
19.3899993896484,6.1797080039978
19.3999996185303,3.49091482162476
19.4099998474121,6.62414598464966
19.4200000762939,6.93886423110962
19.4300003051758,6.29953050613403
19.4400005340576,7.26725053787231
19.4500007629395,7.29533958435059
19.4599990844727,8.36450672149658
19.4699993133545,6.15815877914429
